$insert_id,distinct_id,time,eventName
7002c1818d60fb2ddb8c91ec4d85cd48eb69b233,83d509ee-2307-5da2-9f1f-b89a748088b0,2024-05-04 04:26:56,appInstall
99ff440325d9ea9d8806d2f9c7a9149047f9a7cb,83d509ee-2307-5da2-9f1f-b89a748088b0,2024-06-01 12:09:06,pageView
2927d3e7109563f86c0e1073569050915e5791ab,5960754a-1585-55a9-b549-f4f5cc8ea6d9,2024-05-27 10:11:48,pageView
99750e769acf0c06de6f84fafc9bfbabcff6faeb,08c03178-cd86-5bb5-a6bb-766fe23128a0,2024-05-12 11:40:11,appOpen
d19b5d39553b8afab8c1c6b5108ea56bd9379b10,08c03178-cd86-5bb5-a6bb-766fe23128a0,2024-06-05 05:39:50,appOpen
f5e7485e90b753db3200d601aa0fbf4f52b3e745,03fd5950-41ac-5db0-9cd5-c3580d2d5ea8,2024-05-25 09:10:13,appInstall
7bbf615ea65c6dce8378c762ca47701481673d1c,b29321c5-dee7-52aa-aafb-dc252adae3d6,2024-05-28 04:57:01,pageView
61a073dd051caef77fff0e842a3bdc94cac1b8a3,b29321c5-dee7-52aa-aafb-dc252adae3d6,2024-05-28 11:31:20,pageView
c6ad7c960e2d66eeb2f3e47efe441c6fdc181d1f,cfa16146-11b1-530d-8070-ff6d78181e10,2024-06-11 10:14:29,appInstall
bbf60ba9b7b7e7f9ae64d404797116ad2a08079b,65af0247-592f-552b-bbb9-a19028eff56f,2024-05-22 09:38:37,appInstall
8584765d2eb907076c6ac44ff09e37c7350a9cf4,65af0247-592f-552b-bbb9-a19028eff56f,2024-05-30 04:02:27,appInstall
7e481d1ae58cb50bf83ac1241efe13e41fe971a8,65af0247-592f-552b-bbb9-a19028eff56f,2024-06-08 06:31:53,appOpen
6098567b70dafbe04e65e22d9f9168ec4798f6f2,d5442493-0d61-59fa-831e-0ec842c67eaa,2024-05-15 09:45:52,pageView
e56d57ed2cb38f826770759fb9ec03c26f53c074,1a1b0f1b-2f06-54da-aecf-cd29f887cfe4,2024-05-31 04:41:07,appOpen
1d5d0b5ec61f157d1dbec05a42d21899099e9317,1a1b0f1b-2f06-54da-aecf-cd29f887cfe4,2024-05-25 02:56:47,appInstall
65d5d079383d640d420fdd19fab102d5edbbba9c,15dc6209-3535-5c31-9ccb-9d5875a36187,2024-05-16 01:57:35,appOpen
a5f6db0c9e2aa6a13daccabe3cd6f265e066bf1f,486d7724-55cd-56cf-8b11-772473c46a03,2024-05-23 01:16:33,pageView
b037ceb03657b5a00e406eedc106f3d3088c2bc5,ee42c5a7-61b3-501d-8b32-14e010963e0f,2024-05-08 11:06:11,pageView
0d7bf64643d61cfd8e37f0b2b77146e19cacd4e2,ec712a9c-bd09-504c-9b59-f9243c8d7f65,2024-05-30 04:26:06,appInstall
7292fe9386224de73089dd1bcc04350b041ce883,134ce449-2a66-5081-88a3-1f3d0d1d9f4b,2024-05-31 08:07:54,appOpen
27bf8b0250023de75635b2544751f842365b23de,517e5975-1aa2-59ed-9a7f-1cc8408b4384,2024-05-29 09:10:36,appOpen
afe4e9b572ad628e9e0933c36b8206c26fb2aa90,78e921d8-d88e-596c-8365-da6824cb84f5,2024-06-11 01:07:06,pageView
aaac0a1b087ef22c7917f754e59fbe966198bd29,61668d0b-20d4-53c4-9519-387a5cd2758e,2024-05-29 03:37:45,pageView
f2b1acd4b0230de78fb60809bbb0dd4c1cc4ceba,b3505d6d-cfb6-547d-bd6b-8f7a868fd8f3,2024-05-09 02:01:02,appOpen
b9cb024168e4d4f11177e13c331e86772ffef507,a4ee66a4-247f-55b0-9beb-a932c631236a,2024-06-09 07:26:09,pageView
ac249037ea9bfdda01a804029636971d39e7a2ad,90b6d659-3ab6-592d-9901-b6fac43c3840,2024-05-26 05:04:45,appInstall
ed8b7687f96bfb44395bfc32a0b6be6f5d435591,1b4d545f-02de-5716-bc47-cf79e12f4fdb,2024-06-03 10:41:26,appOpen
46aba7eeadb4f57d973981ee426ec1eef61b3b73,1b4d545f-02de-5716-bc47-cf79e12f4fdb,2024-05-21 04:15:24,pageView
ea2b2d6faee9a565d2c22c6e86fa42dad88ca927,1b4d545f-02de-5716-bc47-cf79e12f4fdb,2024-06-08 03:53:11,appOpen
2379b01c974376371275b46d94c7242ee9d19003,28ada889-87f7-54d5-9b69-2060343a594f,2024-05-14 01:55:22,appInstall
5f5115b0a11081db2e6264af7a12efe3003979e7,28ada889-87f7-54d5-9b69-2060343a594f,2024-05-21 10:27:01,appInstall
16bfcc66263c2f4066dc3acb5058a283ca9f0aaf,50b20bd8-2c75-58df-afc1-7fb4ca36a239,2024-06-04 05:34:03,appOpen
9494865b042e1d890dbc74179830ef34f831a313,684e4dd3-351e-5851-93fc-7cc9ce2ecf5b,2024-05-19 03:13:06,pageView
9b1d7f4fcc4f7566e39c6807fdb3909e9b6d6c79,3c6d40a9-5371-52af-85e5-1631ffa875d9,2024-06-01 10:35:01,pageView
6c89548919737ea911db7821a5cb072cee6bfb97,7d619ff1-25b9-5817-9147-db2516238546,2024-05-20 04:16:23,appInstall
49335ca3807b4fafc16fa185f2eee22edf05ba9e,936a33e0-69dc-5d56-988e-4c3b38f62263,2024-05-02 07:05:03,appOpen
db2ae6975641b588504205648e6ed72c81bcdf6a,c46f0798-0dfb-5fea-9530-d9841358ce00,2024-05-03 11:37:29,appInstall
da7a132da59217a07a08da7d0dec149e684c3c25,c179b5e6-ef49-5125-a93a-9d3c3bd3e8e3,2024-05-24 07:34:34,appOpen
791b0d9db2d96c930321315e2b743b7e07d8ea5c,9a8d43f1-e1cf-5f7b-8cc3-2ab6d8107036,2024-05-13 06:44:32,pageView
8ee0480d5afa493af06d346f86702a76792d602d,9a8d43f1-e1cf-5f7b-8cc3-2ab6d8107036,2024-06-08 08:29:22,appInstall
73cf14dd76b06d20f8a80efc912f0b29e4a2100e,adcfc65b-caef-5b54-988f-9e3bb1bfe3d9,2024-05-03 06:28:35,appOpen
27724dd524680d1ef25d3ea1597803d58a94f67a,adcfc65b-caef-5b54-988f-9e3bb1bfe3d9,2024-05-31 08:21:18,appOpen
a03933d7b9f9c9c867ef583d9d0d80b5324ef5e0,a7ee4644-9a4f-5b24-a5bb-beaf5a9d2a5e,2024-05-30 02:09:43,appInstall
ac5a03683ef6e7d71ee29e0475176f2c6cb2e9f6,a7ee4644-9a4f-5b24-a5bb-beaf5a9d2a5e,2024-05-22 12:34:11,pageView
a377671d95ec7cf6dfd94a58686398e9700ecf4e,a7ee4644-9a4f-5b24-a5bb-beaf5a9d2a5e,2024-05-21 03:21:28,appInstall
c684165c71e64adce4f19a515be14d2aff4e3b62,a7ee4644-9a4f-5b24-a5bb-beaf5a9d2a5e,2024-05-13 10:05:13,appInstall
65ad53cd4a419cb23cc2dce93f2e0b3dc8652661,936e711a-3b4a-55f1-b034-2f33205f5d11,2024-06-11 11:10:44,appInstall
cb88abdab217bc37930038e64cfebac0c2412c04,2d9a54c0-05dc-50f6-af59-89f7d79c3c3f,2024-05-11 05:54:09,pageView
e1fe2e33b4f7a8d3c423100440ada3f573661f7b,b7a3c0ac-2033-55f5-9000-99eaaaa39c2c,2024-06-07 08:16:29,appInstall
dbcff468fac2fc70d4607fa5c062cb1ceb252f22,b7a3c0ac-2033-55f5-9000-99eaaaa39c2c,2024-05-27 04:56:25,appOpen
4e7def2c8fa409544b51e2cdcd45bb1688c28236,b7a3c0ac-2033-55f5-9000-99eaaaa39c2c,2024-05-31 04:38:37,pageView
0a3885f0fd3088597ad9b4e8e4d0b313dc167130,ce24cbd4-6c14-5f5b-bd6d-634b542e421b,2024-05-02 04:00:12,appOpen
940563daf67188f9ced2b0d78fdf5870d7e8eb6f,ce24cbd4-6c14-5f5b-bd6d-634b542e421b,2024-05-09 11:13:40,appOpen
179039bf8630ff5dcc93a635244318423a83c13a,ce24cbd4-6c14-5f5b-bd6d-634b542e421b,2024-06-11 06:58:59,pageView
145ec95ec486825ba6beca1e180719bf23d826b8,ce24cbd4-6c14-5f5b-bd6d-634b542e421b,2024-06-05 08:55:43,pageView
ccf5d17f1c805232fcee8bf74dea1f4d1a2c7a7a,997366b9-d548-5871-9621-2c1e0c5288e9,2024-05-26 02:08:33,appOpen
c29b315ffc61651575c2c10e884e2f29d9bf2385,8c764dd6-d192-5df5-a03b-4e2e7f17d8b9,2024-05-26 11:55:33,appInstall
d0607d2013c0275b85156e5fd627c563cca2515c,fe6030b9-02ff-53f9-8b71-cc2f374f688e,2024-06-02 01:24:13,appInstall
c2419035b66d6b5ba91852e573f4a3b80324ec40,0901cf11-37d3-50a3-b0e3-a64119f03817,2024-05-26 01:19:47,pageView
ddce0b52fb0aeebd20b8a052bd23916f6efbdefb,2d61f213-b9aa-56fb-abf7-0edaec7551db,2024-06-09 12:53:08,appOpen
ccc39623536af71a79d0bdb2b8d4b91063cf537f,2d61f213-b9aa-56fb-abf7-0edaec7551db,2024-05-31 08:07:54,appInstall
a1121856d0d2157f08d5493f8d46b07e006508ed,e186a0b0-da92-57d4-ad26-b5266eca0bf6,2024-06-10 03:27:22,appOpen
2a525598a531d84c243ef53c0827f808543590cf,e186a0b0-da92-57d4-ad26-b5266eca0bf6,2024-05-15 12:44:56,pageView
e4bcd20b1b74fc2073cf7bfa249c8b4c1767f87e,cce7f58e-169f-5f4d-8387-1c33cac50724,2024-06-11 09:25:14,appInstall
12f1b40f0034ac30c21b1d55453aaea9500c4aa2,cce7f58e-169f-5f4d-8387-1c33cac50724,2024-05-25 11:12:28,appOpen
063c7df51aa9d397149ae38de979c909598f2a76,cce7f58e-169f-5f4d-8387-1c33cac50724,2024-05-30 10:41:20,appInstall
5f9f6a9e873973bb551883ef8a0ccb83edde59c5,f123af8a-3a19-51b7-9332-ccbe6c1fed96,2024-05-07 02:51:02,appOpen
90bff0a293820ca0e40bc694362ef68436a3d5ee,f123af8a-3a19-51b7-9332-ccbe6c1fed96,2024-06-11 02:00:11,pageView
92e9c53ad41ed329fd537a1f4e1444e8b1998ef3,f123af8a-3a19-51b7-9332-ccbe6c1fed96,2024-05-28 08:51:22,appInstall
2e4a9f42c03dff38ef7dfa42e53df67a74a94d9a,f123af8a-3a19-51b7-9332-ccbe6c1fed96,2024-05-07 05:10:34,appInstall
39656554672338de886fb54112f2c0265fc5b3d3,b0d12154-557b-524f-b04e-7e296e23d383,2024-05-31 03:30:39,appOpen
2321dea726b7940dcc68458b39a5f0bd79ef104d,b0d12154-557b-524f-b04e-7e296e23d383,2024-06-04 04:47:19,appInstall
0e99240190f4cffbef5dfe35ad9c22512e5b5427,2216627c-9913-5752-bcc4-a14099cfd324,2024-05-23 10:16:30,appInstall
f0e85cbdd31bdb7d38fa7b5e17844a6c6432fc77,2216627c-9913-5752-bcc4-a14099cfd324,2024-06-01 03:56:09,appOpen
b63dbb17183ff70c5fbf22f9df0d151840159100,2216627c-9913-5752-bcc4-a14099cfd324,2024-06-04 08:36:05,appInstall
70ec19cbc61998737c17112ede768fed1eb96251,eab538c4-4b57-52c9-b70d-399efa09553e,2024-05-19 01:29:50,pageView
d7813d03c32e48d06ab81b01d58beffc2f0f7a42,a45ab9a2-ce72-58ec-aa4a-47b4c036db7e,2024-05-21 01:21:16,appOpen
94b2189c92ede8f7a18d5fe0952d0de6e6e6deeb,a45ab9a2-ce72-58ec-aa4a-47b4c036db7e,2024-05-17 07:32:54,pageView
75c19c75468dc372fe2b00735a636dc66f6e186d,a45ab9a2-ce72-58ec-aa4a-47b4c036db7e,2024-06-10 11:52:37,appInstall
e6e71fd2c0de56e489e3d3b533e6d470337cf6b1,a45ab9a2-ce72-58ec-aa4a-47b4c036db7e,2024-06-07 03:33:10,pageView
81ef15fa8ee306907d3a4a400c936c0173faa23d,247b2ffe-efaa-554a-98a7-2f88b1e80d75,2024-05-20 10:41:21,pageView
892ef16cdf54ffaefd64a9dbca1c4f613c4ca08e,247b2ffe-efaa-554a-98a7-2f88b1e80d75,2024-05-23 11:59:29,appOpen
385cb24a2aba59a65092c08fc103705371782e27,247b2ffe-efaa-554a-98a7-2f88b1e80d75,2024-05-02 09:19:27,appInstall
b784be5344d32f92e5f2650eb717827531984a7f,247b2ffe-efaa-554a-98a7-2f88b1e80d75,2024-06-09 08:50:06,pageView
1ce8f263acf5db11a567fc5f19732d93eddfd668,90f2ba7c-1f7a-5ad0-8759-283504a39fd1,2024-05-25 06:53:48,pageView
421b169f765e1376da5f81bf5db86fb4b68936fe,3ee7c1af-239e-5c3f-9987-26031b99c7da,2024-05-28 05:10:28,pageView
6ef611175f3460b392af5be4b6bdff02988a9e13,ccd75405-970f-5144-8ee3-27ce72fd807a,2024-06-09 07:15:04,appInstall
49f660d900ea29d8055fd3af9a7e828c31fa63a1,903688a7-b177-5254-bd3c-f16d58984931,2024-06-04 05:26:20,appOpen
90973d6b74b6f3f1eeb01f4a1f5cf6623b2a3798,903688a7-b177-5254-bd3c-f16d58984931,2024-05-30 12:02:08,pageView
346a2e559f7b54330b617968474f98a4c8304f32,71e7337b-a5c3-51d9-9da4-eda59cb96948,2024-06-11 01:27:29,appInstall
5a7ce43955a3ad95752ceb88da03af2d29a3be16,71e7337b-a5c3-51d9-9da4-eda59cb96948,2024-04-30 05:30:50,appInstall
e6912bf0979b6d02fbead553e03f64e98f411da9,71e7337b-a5c3-51d9-9da4-eda59cb96948,2024-06-11 12:44:11,appOpen
b451c6e90eb0aa9898f9ce8814041231edc1ba30,71e7337b-a5c3-51d9-9da4-eda59cb96948,2024-05-30 10:08:27,appInstall
b40a9a09c8f47016e12de74d5a2c304d17d63cfb,4b944100-a424-5e01-ba9f-8d7289853bc5,2024-05-30 10:26:59,appOpen
4ffd2a9e1664aee210cae45909e5159a5cd0914f,4b944100-a424-5e01-ba9f-8d7289853bc5,2024-06-06 06:21:14,appInstall
e06c6d81cb13c2cf2ee02bd3574cdd5a1c4752ee,4b944100-a424-5e01-ba9f-8d7289853bc5,2024-06-04 01:54:13,pageView
d33a007b92a7a08c188f19336423924ba5cce76a,4b944100-a424-5e01-ba9f-8d7289853bc5,2024-06-09 05:47:10,appInstall
ab0091575a9cd1af94279bdbf166148aa1797ee3,4b944100-a424-5e01-ba9f-8d7289853bc5,2024-06-11 01:26:14,pageView
0b7299d4de28db7a1b30c840fcaeaeb20d016d49,91b22575-1cd2-54e1-ae65-d4dd545013e1,2024-05-06 10:55:31,pageView
a8ba0f677985025100fb7dab85a0e3cc78759cf5,91b22575-1cd2-54e1-ae65-d4dd545013e1,2024-06-05 03:08:47,pageView
a1d7886826857576fe5259862d2fd65be0ecf3c6,91b22575-1cd2-54e1-ae65-d4dd545013e1,2024-05-01 02:08:14,appOpen
37cae93e73872f531f9af9ac81fd0bfe9482cf7e,ea081be8-6a0f-5d88-9601-686c1f6e59ec,2024-06-11 11:47:17,appInstall
4bedb2cbb053e9f8aa7876c91cc20f6f22c0b850,1a0b6680-8a46-51cc-a73f-33261ef3ea33,2024-05-29 08:00:26,pageView
c137abfe22faf6a9ead2514faf3dfa5ff564e9eb,1a0b6680-8a46-51cc-a73f-33261ef3ea33,2024-06-02 04:18:50,appOpen
1a4683c526e75e542e4391491bbc313bb7763180,cc92852f-efe9-593f-9655-b3422758bd09,2024-05-21 10:15:37,pageView
1397a7a06eb2e85d8e87d554dc257ce1e9de7747,cc92852f-efe9-593f-9655-b3422758bd09,2024-06-08 07:51:17,appInstall
3810ffa144fae3f5e2fef78c686b7af62e3a70c7,cc92852f-efe9-593f-9655-b3422758bd09,2024-05-30 01:04:14,appOpen
8155f09460f2c70b7502966d825a2f2802664170,cc92852f-efe9-593f-9655-b3422758bd09,2024-06-09 07:21:30,pageView
3c728e90a1ddbc5609b111a989341d032caf8ef8,9c8fd1ee-c530-53b6-851b-5c07bc3fe1fe,2024-06-11 02:29:26,appOpen
29ad4e4490f81e4fdb126389c92de307a53e2e22,76f2e999-4c12-5bd6-a487-a67573787c6e,2024-05-07 03:00:49,pageView
e765866558836a679974c915d53244d7408ad460,76f2e999-4c12-5bd6-a487-a67573787c6e,2024-05-24 02:29:32,pageView
478d5c175d022eb75532b71945468e387360265b,76f2e999-4c12-5bd6-a487-a67573787c6e,2024-05-28 08:40:03,appOpen
a34e89b7d1a210903923ef296bc267b39e017c96,76f2e999-4c12-5bd6-a487-a67573787c6e,2024-06-06 04:09:06,appOpen
a09b171bf50a9cf44dca5dfed138d868a2397bee,be730716-13ad-5fdb-ab89-e1857aabb8d5,2024-06-11 10:10:18,pageView
91a76f944f5a16bbb6cea05879eac47fb88bb60a,aa3a5a73-d531-5282-b7b2-d45d7edd943b,2024-06-01 04:32:59,pageView
11201954550e98a8910d798571c9744eb00d9636,aa3a5a73-d531-5282-b7b2-d45d7edd943b,2024-05-23 07:06:36,appOpen
3fe9af7b974362b016adfbe5e841b1bd70b75264,b71e6b4c-af20-5e52-aa6a-3622228bc9f5,2024-05-11 12:50:12,appInstall
43e5e8208692d9f8dac10a63278b672e56f73eed,b80edeb2-633a-577a-9615-4e5bc3131e18,2024-05-19 08:47:51,appInstall
01639f736467b10035463caad12c245328c9185f,03c88633-19b1-53fb-af88-88d0800731ea,2024-05-25 08:45:11,appOpen
a7ff8053729fd20cad9b60ac70fdddada796d00e,03c88633-19b1-53fb-af88-88d0800731ea,2024-06-05 11:20:00,appInstall
e2fd24a96814208ac8b83a1d815b262a35a0f547,03c88633-19b1-53fb-af88-88d0800731ea,2024-05-30 10:18:53,appOpen
7d836b5a7179cf7cad811bbaa4c22ac7993070c5,03c88633-19b1-53fb-af88-88d0800731ea,2024-06-05 04:47:37,pageView
5bc4b9bf6932cf777a37a9f57ab16b376a2d8c2f,03c88633-19b1-53fb-af88-88d0800731ea,2024-06-06 05:14:24,appInstall
540c4a264a5c6bbe0aa62f388cd060590ad7405b,03c88633-19b1-53fb-af88-88d0800731ea,2024-05-22 08:15:57,appInstall
c26000d2a5cde4f7278f2cf0f90758b3a90c0ea2,03c88633-19b1-53fb-af88-88d0800731ea,2024-05-15 11:36:58,pageView
5af3110ba81aaf09751970be3063ce7d6091e486,a943f1ac-c617-543a-ba93-e226cc291e80,2024-06-08 03:28:01,appOpen
ee3f50c59796e5cea7932ae5deaf9a2eba6548bb,6f4222df-72aa-5738-bcce-fa5ce8ce27e1,2024-05-10 04:26:38,pageView
18d6a004f3137c95993ddccf30bb5f3c34f6293c,aba74cc2-44cd-5152-8a44-1ed1010c4dd8,2024-06-09 06:03:34,appOpen
47bb10fd033635a91e0b97bbd396eb83ecf5d8ba,aba74cc2-44cd-5152-8a44-1ed1010c4dd8,2024-06-07 10:49:04,appOpen
e85e66d5d03b24137da9869d84309ef549bb55f0,fd3fcba3-43b8-54ad-b3f1-928e6ccf7797,2024-06-03 06:50:35,pageView
cdb667ff6eeac401eaa4d78a73990fc40a40269b,9a398e0b-24e3-532d-9e67-ab0eaeaac0d2,2024-04-30 02:45:02,pageView
0fefbc61b8048fcd6263a6ef7b7af6b724100764,853e6c0d-a0f2-54d4-aea7-df7c0b696382,2024-04-30 06:14:26,pageView
37a449aabe8b90fe6d051f1aa1744c5b9624af5c,853e6c0d-a0f2-54d4-aea7-df7c0b696382,2024-06-06 07:38:48,pageView
a7767d97154593a592863fe2bd9ca29b391ccc51,853e6c0d-a0f2-54d4-aea7-df7c0b696382,2024-06-09 08:26:57,appOpen
6fb41aae2f51b2e4f36d36ecee4d07e112d92789,44df1731-a3d1-58d9-b002-d324fba88291,2024-06-08 09:25:50,appInstall
d731956c7baa7fddd7428548d483453400b9d8b7,44df1731-a3d1-58d9-b002-d324fba88291,2024-06-06 05:02:12,appInstall
d43080463c6b2769b44a1568bd4886de0013895b,44df1731-a3d1-58d9-b002-d324fba88291,2024-05-01 01:10:01,appOpen
89f89ce19a5ca152006e6f955c4ad3155b5c3da1,182c738f-b801-55f7-8dee-f4efeaa63ddd,2024-05-25 08:01:00,pageView
75244bc4552cec875ec02a4188817ee9f778a518,182c738f-b801-55f7-8dee-f4efeaa63ddd,2024-05-29 10:21:41,appOpen
97e7200fbef8ac7e359da17f321570c3a302017b,9bace87a-639c-594a-90e4-5e2aa43c9e54,2024-05-27 03:39:41,appInstall
48215f4401eed56219ca14126df54a46a1da9e7e,9bace87a-639c-594a-90e4-5e2aa43c9e54,2024-06-08 05:24:46,appOpen
48a788e825fad986e3831298503be4d186704e88,9bace87a-639c-594a-90e4-5e2aa43c9e54,2024-05-26 12:58:35,pageView
316a6317d4fdffd4e1835f61446d1873b11b06ca,9bace87a-639c-594a-90e4-5e2aa43c9e54,2024-06-09 02:34:15,pageView
cb0d50081f874cf36b7aa78999687ca1b0c885f9,9bace87a-639c-594a-90e4-5e2aa43c9e54,2024-06-05 03:52:20,appInstall
6c8356eedd0d0e17140ebb75949585f0650c021c,9bace87a-639c-594a-90e4-5e2aa43c9e54,2024-05-09 01:04:01,appInstall
7ae7c44aadffdc1cc367a4913172457614021eaf,0976e371-4feb-52da-98b3-fcbd0d16db4c,2024-05-12 12:15:40,pageView
6170ca356e08ee9714d4e81ffb482a5b1bc1d88d,b4e4b972-2e08-5d2e-b991-a6780f208aab,2024-05-12 09:26:39,appOpen
f88c240a30cda6ab08c6fbbb5e35cb96e72947aa,d359c7aa-1f80-58a4-9e8d-92a2df355d39,2024-05-19 01:42:17,pageView
9984cb9b1cefd96c75f8a8e1f805101d01a57298,96c2b240-69ba-5143-8d82-fc9fe86340e0,2024-06-01 02:26:11,pageView
7a60c37b2119c1871b626a8db1d12453068c1e7f,71ee6873-635f-518d-82ea-baf528fc135d,2024-06-10 02:40:41,appOpen
602f54104d6fec2c9106109fd0e96b10d81026ce,e59fe4fd-df4c-5bae-bcc0-5f510f7a571e,2024-05-27 11:50:19,appInstall
60cfb43270be172545bcc472029ebffc042ecef8,e59fe4fd-df4c-5bae-bcc0-5f510f7a571e,2024-05-26 12:14:04,pageView
b2cf1bdf6673134dc88b7b1e722c39d39ef20bee,e59fe4fd-df4c-5bae-bcc0-5f510f7a571e,2024-06-03 11:58:57,pageView
071b274ddd6a16df18be4ef5083bbc2e575c1b7e,e59fe4fd-df4c-5bae-bcc0-5f510f7a571e,2024-05-16 02:15:08,appInstall
6b994de2e325449a89152d2afcdaae255bc66899,3a5ab065-ca17-578d-8950-d9cdbd5fcdf2,2024-05-22 12:26:41,appOpen
62cb634f4d7803f8554f877fbcd9cbd3aa355c4f,00b4d7fd-deb7-53dd-b219-483cd1e9fcd7,2024-05-24 05:43:26,appInstall
809ced670395382cc60492fbc4819b2dd4bc1f39,00b4d7fd-deb7-53dd-b219-483cd1e9fcd7,2024-05-17 01:45:19,appInstall
2d2ddf0c5ec9ec0ff6d0ede5bdbc386c1f0e5661,00b4d7fd-deb7-53dd-b219-483cd1e9fcd7,2024-05-13 01:16:41,appInstall
529965507df83bbac4337dc079bfaf0ace00a3da,00b4d7fd-deb7-53dd-b219-483cd1e9fcd7,2024-06-06 09:50:03,appOpen
97aa42112b46dc295dbefe4098025d72c5d599b3,00b4d7fd-deb7-53dd-b219-483cd1e9fcd7,2024-05-24 08:08:58,appOpen
ef7bebfc29a7f0b2fd6cb2f80b695e65610da841,1987a17f-1773-5817-aff6-5b39a684436a,2024-05-23 04:53:57,pageView
7d59f2d2ef89ff387e584b0cbdbeea36761c66f4,ade4d65d-4547-5a2c-9c6a-39b6d3352fdc,2024-05-31 10:42:14,appInstall
587c824beb0311727c5dc62c1733f860308599c1,3e2165ff-eb64-54b1-bdfe-68177180f568,2024-06-03 03:52:29,appInstall
e37f5fdb9047a70c2b105eb6d133431c9b4b1692,0b10369a-77a7-58bb-b1f0-408360d484ee,2024-06-06 03:18:09,pageView
fb76b41bd6f7ad7279e5a112bcefad02418130d5,c4cba9e5-0e12-501e-9857-9f50aee34f04,2024-06-04 03:43:15,appInstall
fe89e92288f0984433816b70333787638bf93e36,cf3e106c-240f-55ed-b2e0-fe95015a2068,2024-06-05 03:39:39,appOpen
e2e77b1df11f6472888c7bbe5ec99f85164bdd7f,cf3e106c-240f-55ed-b2e0-fe95015a2068,2024-05-06 04:43:13,pageView
c9987d58dec7a9378cd5f0262f99816776a9efbb,a0950573-95fb-58dd-96c6-1245ceeb92f3,2024-05-31 06:22:51,appOpen
3577dc10889ae9b0f8df9ef56d15ea0180e60b51,a756c122-775b-562f-8d08-f4e857d3b419,2024-05-27 04:16:16,appOpen
ef99110d07d65eff63b05155eb077cba33841b82,a756c122-775b-562f-8d08-f4e857d3b419,2024-06-01 12:44:50,pageView
b40e648338a6c2012e1a941f8d3af5f59283528e,a756c122-775b-562f-8d08-f4e857d3b419,2024-05-11 04:19:48,appInstall
6a8a49f6f73df12593581f57c460dfee8687593a,a756c122-775b-562f-8d08-f4e857d3b419,2024-06-03 12:55:53,appOpen
d795dcb4258903164ba9a4762d41315a31cfdbe8,75259bec-d57f-5e72-b3b7-6577c77fcd30,2024-05-03 10:17:51,pageView
92a88cff641ef6aae6fd75546ff806e762706706,75259bec-d57f-5e72-b3b7-6577c77fcd30,2024-05-20 06:50:39,appInstall
b08ba3be6392e20678a8c8d1ed14f1ef330ae40b,75259bec-d57f-5e72-b3b7-6577c77fcd30,2024-05-12 09:01:50,appInstall
2df3c6775e5ae572abb7fdadf3ec5f541ddf7b10,c821b3c1-7674-580f-9df8-484f43f3080f,2024-06-07 04:30:57,appInstall
c45079bbba38abc53b56c6eb6755b179a7967046,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-05-28 12:34:45,appInstall
7ef41794be31818d0b06bf99cfef69bc30797971,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-05-24 03:29:13,pageView
391e9c2a8775925d185745d1fdc919b71500a30e,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-06-06 03:50:53,appInstall
267dec19aef74d57ee1d8f10614847c7c41ff929,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-06-10 11:38:08,appInstall
96942cfe268dfb74b8a352ac75ab1a5b955592e2,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-05-26 04:53:10,pageView
31b04702b64ec54fa0d3f1f0834035749c407ba0,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-06-02 03:26:51,pageView
88a76b401f53bffd650cfaf920bf221ec36ea806,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-06-01 04:55:06,pageView
9c031f2cdffef44945a477e9501c4bd64e94207f,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-05-19 07:13:35,appInstall
91caa3dfb82366bb200c0097c1f802b0b24aae31,1f38dbc6-7c50-5dc6-89e3-9d14728238dd,2024-06-07 01:52:03,pageView
6428c3432f08a474e3b8334bab44993eb342deb8,4f82af00-4704-5be0-9359-16a43c570670,2024-05-03 11:46:19,appInstall
1b156f48672e314779d725c16fcd57c0900e64ff,c92189e3-da99-54f6-8228-ad64b59b888d,2024-06-10 07:34:12,appOpen
1fc3d7c1eae78559ca7cfe96eba822d15ec5ec3a,5439670a-43d2-5e86-9814-9f2b327da142,2024-05-21 10:46:57,appInstall
cd44c6f8cbb099db69affd96e265769913c865e6,369668e8-472e-5904-aae7-33582d154da0,2024-05-08 03:28:12,appOpen
868a6db1fd7d1c287f318988971b2a3734359b0f,d7283de0-4a7d-56f3-b6b8-79b764f13ce2,2024-06-11 02:08:48,appInstall
95900b4390b1f76b5a58d24eb81826c67984d86e,47148e5a-7386-55fb-bf06-c7cadf6e6ba8,2024-05-24 06:43:00,pageView
d68bfe5e312ddd0e8b3cda4c02ac43d9782e6a78,47148e5a-7386-55fb-bf06-c7cadf6e6ba8,2024-05-28 03:59:17,pageView
f46290f5d7612fe831c1a4dccbba35717817b804,47148e5a-7386-55fb-bf06-c7cadf6e6ba8,2024-05-17 02:28:24,appOpen
